300833B2DDD9014033330009,300833B2DDD9014033330120,300833B2DDD9014033330121,300833B2DDD9014033330007,300833B2DDD9014033330008,300833B2DDD9014033330005,300833B2DDD9014033330006,300833B2DDD9014033330003,300833B2DDD9014033330004,300833B2DDD9014033330001,300833B2DDD9014033330002,300833B2DDD9014033330119,300833B2DDD9014033330110,300833B2DDD9014033330117,300833B2DDD9014033330118,300833B2DDD9014033330115,300833B2DDD9014033330116,300833B2DDD9014033330113,300833B2DDD9014033330114,300833B2DDD9014033330111,300833B2DDD9014033330112,300833B2DDD9014022220004,300833B2DDD9014022220003,300833B2DDD9014022220002,300833B2DDD9014022220001,300833B2DDD9014022220008,300833B2DDD9014022220007,300833B2DDD9014022220006,300833B2DDD9014022220005,300833B2DDD9014033330021,300833B2DDD9014033330022,300833B2DDD9014033330020,300833B2DDD9014033330029,300833B2DDD9014033330027,300833B2DDD9014022220009,300833B2DDD9014033330028,300833B2DDD9014033330025,300833B2DDD9014033330026,300833B2DDD9014033330023,300833B2DDD9014033330024,300833B2DDD9014033330010,300833B2DDD9014033330011,300833B2DDD9014033330018,300833B2DDD9014033330019,300833B2DDD9014033330016,300833B2DDD9014033330017,300833B2DDD9014033330014,300833B2DDD9014033330015,300833B2DDD9014033330012,300833B2DDD9014033330013,300833B2DDD9014022220026,300833B2DDD9014022220025,300833B2DDD9014022220024,300833B2DDD9014022220023,300833B2DDD9014022220029,300833B2DDD9014022220028,300833B2DDD9014022220027,300833B2DDD9014022220022,300833B2DDD9014022220021,300833B2DDD9014022220020,300833B2DDD9014022220015,300833B2DDD9014022220014,300833B2DDD9014022220013,300833B2DDD9014022220012,300833B2DDD9014022220019,300833B2DDD9014022220018,300833B2DDD9014022220017,300833B2DDD9014022220016,300833B2DDD9014022220011,300833B2DDD9014022220010,300833B2DDD9014022220048,300833B2DDD9014022220047,300833B2DDD9014022220046,300833B2DDD9014022220045,300833B2DDD9014033330108,300833B2DDD9014022220049,300833B2DDD9014033330109,300833B2DDD9014022220040,300833B2DDD9014022220044,300833B2DDD9014022220043,300833B2DDD9014022220042,300833B2DDD9014022220041,300833B2DDD9014033330106,300833B2DDD9014033330107,300833B2DDD9014033330104,300833B2DDD9014033330105,300833B2DDD9014033330102,300833B2DDD9014033330103,300833B2DDD9014033330100,300833B2DDD9014033330101,300833B2DDD9014022220037,300833B2DDD9014022220036,300833B2DDD9014022220035,300833B2DDD9014022220034,300833B2DDD9014022220039,300833B2DDD9014022220038,300833B2DDD9014022220033,300833B2DDD9014022220032,300833B2DDD9014022220031,300833B2DDD9014022220030,300833B2DDD9014022220069,300833B2DDD9014022220068,300833B2DDD9014022220067,300833B2DDD9014022220062,300833B2DDD9014033330090,300833B2DDD9014022220061,300833B2DDD9014033330091,300833B2DDD9014022220060,300833B2DDD9014022220066,300833B2DDD9014022220065,300833B2DDD9014022220064,300833B2DDD9014022220063,300833B2DDD9014033330087,300833B2DDD9014033330088,300833B2DDD9014033330085,300833B2DDD9014033330086,300833B2DDD9014033330083,300833B2DDD9014033330084,300833B2DDD9014033330081,300833B2DDD9014033330082,300833B2DDD9014033330089,300833B2DDD9014022220059,300833B2DDD9014022220058,300833B2DDD9014022220057,300833B2DDD9014022220056,300833B2DDD9014022220051,300833B2DDD9014022220050,300833B2DDD9014033330080,300833B2DDD9014022220055,300833B2DDD9014022220054,300833B2DDD9014022220053,300833B2DDD9014022220052,300833B2DDD9014033330076,300833B2DDD9014033330077,300833B2DDD9014033330074,300833B2DDD9014033330075,300833B2DDD9014033330072,300833B2DDD9014033330073,300833B2DDD9014033330070,300833B2DDD9014033330071,300833B2DDD9014033330078,300833B2DDD9014033330079,300833B2DDD9014022220073,300833B2DDD9014022220072,300833B2DDD9014022220071,300833B2DDD9014022220070,300833B2DDD9014022220076,300833B2DDD9014022220075,300833B2DDD9014022220074,300833B2DDD9014033330098,300833B2DDD9014033330099,300833B2DDD9014033330096,300833B2DDD9014033330094,300833B2DDD9014033330095,300833B2DDD9014033330092,300833B2DDD9014033330093,300833B2DDD9014033330043,300833B2DDD9014033330044,300833B2DDD9014033330041,300833B2DDD9014033330042,300833B2DDD9014033330040,300833B2DDD9014033330049,300833B2DDD9014033330047,300833B2DDD9014033330048,300833B2DDD9014033330045,300833B2DDD9014033330046,300833B2DDD9014033330032,300833B2DDD9014033330033,300833B2DDD9014033330030,300833B2DDD9014033330031,300833B2DDD9014033330038,300833B2DDD9014033330039,300833B2DDD9014033330036,300833B2DDD9014033330037,300833B2DDD9014033330034,300833B2DDD9014033330035,300833B2DDD9014033330065,300833B2DDD9014033330066,300833B2DDD9014033330063,300833B2DDD9014033330064,300833B2DDD9014033330061,300833B2DDD9014033330062,300833B2DDD9014033330060,300833B2DDD9014033330069,300833B2DDD9014033330067,300833B2DDD9014033330068,300833B2DDD9014033330054,300833B2DDD9014033330055,300833B2DDD9014033330052,300833B2DDD9014033330053,300833B2DDD9014033330050,300833B2DDD9014033330051,300833B2DDD9014033330058,300833B2DDD9014033330059,300833B2DDD9014033330056,300833B2DDD9014033330057,location_label,activity_label,unix_timestamp,PID
0,-59,-60,0,0,0,0,-62,0,0,0,-69,-61,-62,-66,-56,-71,-57,-61,-61,-59,0,0,0,-77,-66,0,0,0,-63,-67,-62,0,0,0,0,0,0,-63,-69,-58,-72,0,-70,0,0,-63,-58,-67,0,-65,-67,0,-63,0,0,0,0,0,0,-71,0,0,-72,-65,0,-68,0,0,0,-59,0,-65,-62,-56,-68,-58,-77,0,0,-66,-61,-66,-62,-67,-66,0,-57,-70,-70,-67,0,-66,-71,-66,-68,-62,-63,-67,0,-63,0,-59,-61,0,-58,0,-58,0,-64,0,-62,0,0,0,0,0,0,0,0,0,-58,-61,-64,0,-62,0,0,0,0,-57,-64,0,0,0,0,-68,0,-69,0,-75,0,-62,-63,-59,-64,-65,-61,0,-58,-65,-67,0,0,0,0,-64,-69,0,-70,-61,0,-60,0,0,-69,0,-64,0,-60,-58,0,0,-75,0,-61,0,0,-67,0,-67,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-66,0,kitchen_location_worktop_corner,activity_prepare_tea,1564658983184,PID005
0,-61,-60,0,0,0,0,-60,0,0,0,-67,-61,-61,-66,-56,-70,-57,-62,-61,-59,0,0,0,-77,-66,0,0,0,-63,-68,-60,0,0,0,0,0,0,-62,-69,-59,-72,0,-70,0,0,-63,-68,-66,0,-65,-67,0,-62,0,0,0,0,0,0,-71,0,0,-72,-65,0,-68,0,0,0,-58,0,-66,-62,-57,-68,-60,-77,0,0,-65,-62,-66,-60,-65,-62,0,-55,-70,-67,-67,0,-64,-71,-64,-68,-63,-63,-67,0,-64,0,-59,-62,0,-58,0,-57,0,-63,0,-61,0,0,0,0,0,0,0,0,0,-57,-61,-61,0,-62,0,0,0,0,-57,-63,0,0,0,0,-68,0,-69,0,-74,0,-62,-63,-59,-65,-63,-63,0,-63,-65,-67,0,0,0,0,-64,-69,0,-70,-64,0,-60,0,0,-69,0,-67,0,-60,-59,0,0,-75,0,-61,0,0,-67,0,-67,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-71,0,kitchen_location_worktop_corner,activity_prepare_tea,1564658984197,PID005
0,-61,-60,0,0,0,0,-60,0,0,0,-67,-61,-61,-66,-56,-70,-57,-62,-61,-59,0,0,0,-77,-65,0,0,0,-63,-68,-60,0,0,0,0,0,0,-62,-69,-59,-72,0,-70,0,0,-63,-68,-66,0,-67,-68,0,-63,0,0,0,0,0,0,-70,0,0,-69,-67,-69,-69,0,0,0,-59,0,-67,-62,-57,-69,-60,-76,0,0,-67,-62,-66,-60,-65,-62,0,-55,-70,-67,-67,0,-64,-71,-65,-68,-60,-65,-65,0,-63,0,-59,-60,0,-58,0,-57,0,-63,0,-62,0,0,0,0,0,0,0,0,0,-58,-60,-63,0,-61,0,0,0,0,-57,-64,0,0,0,0,-68,0,-69,0,-74,0,-62,-64,-59,-64,-65,-62,0,-63,-65,-67,0,0,0,0,-64,-69,0,-70,-64,0,-60,0,0,-69,0,-67,0,-60,-59,0,0,-75,0,-61,0,0,-67,0,-67,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-71,0,kitchen_location_worktop_corner,activity_prepare_tea,1564658985204,PID005
0,-59,-59,0,0,0,0,-60,0,0,0,-70,-60,-61,-66,-55,-70,-57,-60,-60,-59,0,0,0,-77,-65,0,0,0,-63,-68,-60,0,0,0,0,0,0,-62,-69,-59,-72,0,-70,0,0,-63,-60,-66,0,-66,-70,0,-63,0,0,0,0,0,0,-70,0,0,-69,-67,-69,-68,0,0,0,-59,0,-67,-62,-58,-69,-60,-76,0,0,-67,-62,-66,-61,-65,-62,0,-55,-70,-71,-67,0,-64,-71,-65,-68,-60,-64,-65,0,-63,0,-59,-60,0,-58,0,-57,0,-63,0,-62,0,0,0,0,0,0,0,0,0,-58,-60,-63,0,-61,0,0,0,0,-57,-64,0,0,0,0,-68,0,-69,0,-74,0,-62,-64,-59,-64,-65,-62,0,-66,-65,-67,0,0,0,0,-64,-69,0,-70,-61,0,-61,0,0,-69,0,-67,0,-60,-58,0,0,-75,0,-62,0,0,-68,0,-68,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-66,0,kitchen_location_worktop_corner,activity_prepare_tea,1564658986213,PID005
0,-62,-59,0,0,0,0,-61,0,0,0,-67,-61,-62,-66,-57,-70,-57,-62,-61,-59,0,0,0,-77,-65,0,0,0,-66,-68,-62,0,0,0,0,0,0,-62,-69,-59,-71,0,-70,0,0,-63,-67,-67,0,-66,-70,0,-62,0,0,0,0,0,0,-70,0,0,-69,-67,-69,-68,0,0,0,-59,0,-68,-61,-57,-69,-58,-76,0,0,-65,-62,-66,-60,-67,-66,0,-56,-70,-66,-67,0,-64,-71,-65,-68,-64,-64,-65,0,-64,0,-58,-61,0,-58,0,-57,0,-62,0,-60,0,0,0,0,0,0,0,0,0,-58,-61,-61,0,-62,0,0,0,0,-56,-64,0,0,0,0,-68,0,-69,0,-75,0,-63,-63,-58,-64,-64,-62,0,-66,-65,-67,0,0,0,0,-64,-69,0,-70,-63,0,-60,0,0,-69,0,-67,0,-61,-58,0,0,-76,0,-60,0,0,-68,0,-68,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-70,0,kitchen_location_worktop_corner,activity_prepare_tea,1564658987222,PID005
0,-62,-59,0,0,0,0,-61,0,0,0,-67,-61,-62,-66,-57,-70,-57,-62,-61,-59,0,0,0,-75,-67,0,0,0,-66,-68,-62,0,0,0,0,0,0,-62,-69,-59,-71,0,-70,0,0,-63,-67,-67,0,-69,-65,0,-64,0,0,0,0,0,0,-70,0,0,-70,-63,-69,-71,0,0,0,-60,0,-66,-60,-57,-65,-58,-72,0,0,-66,-63,-66,-60,-67,-66,0,-56,-70,-66,-68,0,-66,-71,-65,-65,-64,-63,-62,0,-64,0,-59,-61,0,-58,0,-57,0,-62,0,-61,0,0,0,0,0,0,0,0,0,-57,-61,-64,0,-63,0,0,0,0,-56,-64,0,0,0,0,-68,0,-69,0,-75,0,-63,-63,-58,-65,-66,-63,0,-66,-65,-67,0,0,0,0,-64,-69,0,-70,-63,0,-60,0,0,-69,0,-67,0,-61,-58,0,0,-76,0,-60,0,0,-68,0,-68,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-70,0,kitchen_location_worktop_corner,activity_prepare_tea,1564658988235,PID005
0,-60,-61,0,0,0,0,-61,0,0,0,-67,-60,-64,-66,-57,-70,-57,-61,-60,-59,0,0,0,-75,-67,0,0,0,-66,-68,-60,0,0,0,0,0,0,-63,-69,-59,-71,0,-70,0,0,-63,-68,-67,0,-69,-65,0,-64,0,0,0,0,0,0,-70,0,0,-70,-63,-69,-71,0,0,0,-60,0,-66,-60,-57,-65,-59,-72,0,0,-66,-63,-65,-61,-68,-66,0,-55,-70,-66,-68,0,-66,-71,-65,-65,-64,-63,-62,0,-64,0,-59,-61,0,-58,0,-57,0,-62,0,-61,0,0,0,0,0,0,0,0,0,-57,-61,-64,0,-63,0,0,0,0,-56,-64,0,0,0,0,-67,0,-69,0,-75,0,-63,-63,-58,-65,-66,-63,0,-63,-63,-66,0,0,0,0,-64,-69,0,-70,-62,0,-60,0,0,-69,0,-67,0,-60,-59,0,0,-76,0,-61,0,0,-67,0,-66,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-66,0,kitchen_location_worktop_corner,activity_prepare_tea,1564658989242,PID005
0,-60,-60,0,0,0,0,-61,0,0,0,-67,-61,-64,-67,-56,-71,-57,-63,-59,-58,0,0,0,-74,-67,0,0,0,-63,-68,-61,0,0,0,0,0,0,-63,-69,-59,-73,0,-71,-76,0,-63,-67,-68,0,-69,-65,0,-62,0,0,0,0,0,0,-70,0,0,-70,-63,-69,-71,0,0,0,-58,0,-65,-61,-57,-65,-60,-75,0,0,-65,-61,-63,-61,-67,-64,0,-56,-70,-67,-68,0,-64,-70,-65,-65,-62,-63,-62,0,-63,0,-59,-62,0,-58,0,-58,0,-64,0,-61,0,0,0,0,0,0,0,0,0,-57,-61,-63,0,-62,0,0,0,0,-57,-63,0,0,0,0,-67,0,-69,0,-75,0,-62,-62,-59,-62,-63,-63,0,-66,-63,-66,0,0,0,0,-64,-69,0,-70,-62,0,-61,0,0,-69,0,-67,0,-61,-59,0,0,-74,0,-61,0,0,-67,0,-66,0,0,-69,0,0,-70,0,0,0,0,0,0,0,-66,0,kitchen_location_worktop_corner,activity_prepare_tea,1564658990250,PID005
0,-60,-60,0,0,0,0,-61,0,0,0,-70,-61,-64,-67,-56,-71,-57,-63,-59,-58,0,0,0,-75,-67,0,0,0,-63,-68,-61,0,0,0,0,0,0,-63,-69,-59,-73,0,-71,-76,0,-63,-67,-68,0,-64,-66,0,-62,0,0,0,0,0,0,-70,0,0,-70,-64,-69,-67,0,0,0,-58,0,-65,-61,-57,-69,-60,-76,0,0,-65,-61,-63,-61,-67,-64,0,-56,-70,-70,-65,0,-64,-70,-65,-69,-62,-64,-67,0,-63,0,-59,-62,0,-58,0,-58,0,-64,0,-61,0,0,0,0,0,0,0,0,0,-57,-61,-63,0,-62,0,0,0,0,-57,-63,0,0,0,0,-67,0,-70,0,-75,0,-62,-62,-59,-62,-67,-63,0,-66,-63,-67,0,0,0,0,-64,-69,0,-70,-62,0,-61,0,0,-69,0,-67,0,-61,-59,0,0,-74,0,-61,0,0,-67,0,-67,0,0,-69,0,0,-70,0,0,0,0,0,0,0,-66,0,kitchen_location_worktop_corner,activity_prepare_tea,1564658991266,PID005
0,-59,-61,0,0,0,0,-62,0,0,0,-67,-61,-63,-66,-57,-70,-56,-63,-59,-60,0,0,0,-75,-67,0,0,0,-66,-68,-60,0,0,0,0,0,0,-63,-69,-57,-71,0,-70,-76,0,-65,-68,-67,0,-64,-66,0,-62,0,0,0,0,0,0,-70,0,0,-70,-64,-69,-67,0,0,0,-58,0,-65,-61,-57,-69,-59,-76,0,0,-65,-61,-66,-60,-68,-66,0,-56,-69,-67,-65,0,-64,-70,-65,-69,-62,-64,-67,0,-63,0,-59,-62,0,-58,0,-58,0,-64,0,-61,0,0,0,0,0,0,0,0,0,-57,-61,-63,0,-62,0,0,0,0,-57,-63,0,0,0,0,-68,0,-68,0,-75,0,-62,-62,-59,-62,-67,-63,0,-66,-66,-67,0,0,0,0,-64,-69,0,-70,-63,0,-59,0,0,-68,0,-67,0,-61,-58,0,0,-74,0,-61,0,0,-67,0,-64,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-64,0,kitchen_location_worktop_corner,activity_prepare_tea,1564658992277,PID005
0,-59,-61,0,0,0,0,-61,0,0,0,-67,-61,-62,-66,-56,-71,-57,-64,-60,-59,0,0,0,-75,-67,0,0,0,-63,-68,-62,0,0,0,0,0,0,-62,-69,-59,-72,0,-70,-76,0,-64,-67,-67,0,-64,-66,0,-63,0,0,0,0,0,0,-70,0,0,-69,-64,-69,-67,0,0,0,-59,0,-65,-60,-58,-69,-59,-76,0,0,-66,-63,-66,-59,-68,-66,0,-57,-70,-64,-65,0,-65,-70,-65,-69,-62,-64,-67,0,-64,0,-60,-61,0,-57,0,-57,0,-63,0,-60,0,0,0,0,0,0,0,0,0,-58,-61,-61,0,-62,0,0,0,0,-57,-63,0,0,0,0,-68,0,-69,0,-75,0,-64,-63,-59,-64,-66,-61,0,-61,-63,-67,0,0,0,0,-64,-69,0,-70,-62,0,-60,0,0,-69,0,-67,0,-61,-59,0,0,-74,0,-61,0,0,-67,0,-64,0,0,-69,0,0,-68,0,0,0,0,0,0,0,-70,0,kitchen_location_worktop_corner,activity_prepare_tea,1564658993290,PID005
0,-59,-61,0,0,0,0,-61,0,0,0,-69,-61,-62,-66,-56,-71,-57,-64,-60,-59,0,0,0,-76,-72,0,0,0,-63,-68,-62,0,0,0,0,0,0,-62,-69,-59,-72,0,-70,-76,0,-64,-67,-67,0,-67,-68,0,-63,0,0,0,0,0,0,-68,0,0,-70,-63,-69,-65,0,0,0,-59,0,-65,-60,-58,-68,-59,-74,0,0,-65,-63,-66,-59,-68,-66,0,-57,-70,-71,-65,0,-65,-70,-63,-66,-63,-65,-65,0,-65,0,-59,-62,0,-57,0,-57,0,-64,0,-61,0,0,0,0,0,0,0,0,0,-58,-62,-63,0,-62,0,0,0,0,-57,-64,0,0,0,0,-67,0,-70,0,-75,0,-61,-63,-59,-64,-66,-62,0,-61,-63,-67,0,0,0,0,-64,-69,0,-70,-62,0,-60,0,0,-69,0,-67,0,-61,-59,0,0,-74,0,-61,0,0,-67,0,-68,0,0,-69,0,0,-68,0,0,0,0,0,0,0,-70,0,kitchen_location_worktop_corner,activity_prepare_tea,1564658994300,PID005
0,-61,-61,0,0,0,0,-62,0,0,0,-63,-61,-62,-66,-55,-71,-56,-64,-61,-58,0,0,0,-76,-72,0,0,0,-65,-68,-60,0,0,0,0,0,0,-62,-69,-59,-70,0,-70,-76,0,-62,-59,-67,0,-67,-68,0,-63,0,0,0,0,0,0,-68,0,0,-70,-63,-69,-65,0,0,0,-59,0,-65,-60,-57,-68,-59,-74,0,0,-65,-63,-64,-60,-67,-65,0,-55,-69,-67,-65,0,-65,-70,-63,-66,-63,-65,-65,0,-65,0,-59,-62,0,-57,0,-57,0,-64,0,-61,0,0,0,0,0,0,0,0,0,-58,-62,-63,0,-62,0,0,0,0,-57,-64,0,0,0,0,-68,0,-69,0,-75,0,-61,-63,-59,-64,-66,-62,0,-58,-61,-67,0,0,0,0,-64,-69,0,-69,-62,0,-61,0,0,-69,0,-66,0,-60,-59,0,0,-74,0,-60,0,0,-66,0,-68,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-70,0,kitchen_location_worktop_corner,activity_prepare_tea,1564658995308,PID005
0,-61,-61,0,0,0,0,-62,0,0,0,-68,-61,-62,-67,-55,-71,-56,-63,-61,-58,0,0,0,-76,-72,0,0,0,-64,-68,-60,0,0,0,0,0,0,-62,-69,-59,-73,0,-70,-76,0,-62,-68,-67,0,-67,-68,0,-62,0,0,0,0,0,0,-68,0,0,-70,-63,-69,-65,0,0,0,-59,0,-67,-60,-57,-68,-59,-76,0,0,-65,-62,-64,-60,-65,-63,0,-55,-69,-64,-65,0,-64,-71,-65,-66,-62,-65,-65,0,-64,0,-59,-62,0,-58,0,-57,0,-64,0,-61,0,0,0,0,0,0,0,0,0,-58,-62,-62,0,-61,0,0,0,0,-56,-64,0,0,0,0,-68,0,-70,0,-75,0,-62,-63,-59,-64,-64,-63,0,-64,-66,-67,0,0,0,0,-64,-69,0,-69,-61,0,-61,0,0,-69,0,-64,0,-60,-59,0,0,-74,0,-60,0,0,-66,0,-68,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-71,0,kitchen_location_worktop_corner,activity_prepare_tea,1564658996319,PID005
0,-61,-61,0,0,0,0,-62,0,0,0,-70,-61,-62,-67,-55,-71,-56,-63,-61,-58,0,0,0,-76,-71,0,0,0,-64,-68,-60,0,0,0,0,0,0,-62,-69,-59,-73,0,-70,-76,0,-62,-68,-67,0,-66,-68,0,-62,0,0,0,0,0,0,-68,0,0,-70,-63,-69,-66,0,0,0,-59,0,-67,-60,-57,-68,-59,-76,0,0,-65,-62,-64,-60,-65,-63,0,-55,-69,-70,-65,0,-64,-71,-65,-68,-62,-65,-65,0,-64,0,-59,-62,0,-58,0,-57,0,-64,0,-61,0,0,0,0,0,0,0,0,0,-58,-62,-62,0,-61,0,0,0,0,-56,-64,0,0,0,0,-68,0,-68,0,-75,0,-62,-63,-59,-64,-64,-63,0,-64,-66,-67,0,0,0,0,-64,-69,0,-69,-61,0,-61,0,0,-69,0,-64,0,-60,-59,0,0,-74,0,-60,0,0,-67,0,-65,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-65,0,kitchen_location_worktop_corner,activity_prepare_tea,1564658997329,PID005
0,-59,-61,0,0,0,0,-61,0,0,0,-67,-60,-63,-67,-57,-70,-57,-62,-60,-59,0,0,0,-76,-71,0,0,0,-64,-67,-62,0,0,0,0,0,0,-62,-69,-60,-71,0,-70,-76,0,-62,-59,-67,0,-66,-68,0,-62,0,0,0,0,0,0,-68,0,0,-70,-63,-69,-66,0,0,0,-59,0,-67,-60,-57,-68,-59,-76,0,0,-65,-62,-63,-61,-68,-65,0,-55,-70,-67,-65,0,-64,-71,-65,-68,-62,-65,-65,0,-64,0,-59,-62,0,-58,0,-57,0,-64,0,-61,0,0,0,0,0,0,0,0,0,-58,-62,-62,0,-61,0,0,0,0,-56,-64,0,0,0,0,-67,0,-69,0,-75,0,-62,-63,-59,-64,-64,-63,0,-58,-62,-67,0,0,0,0,-64,-69,0,-70,-62,0,-61,0,0,-69,0,-64,0,-62,-58,0,0,-74,0,-62,0,0,-67,0,-67,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-70,0,kitchen_location_worktop_corner,activity_prepare_tea,1564658998341,PID005
0,-59,-61,0,0,0,0,-61,0,0,0,-67,-60,-63,-67,-57,-71,-57,-62,-60,-59,0,0,0,-76,-71,0,0,0,-64,-68,-62,0,0,0,0,0,0,-62,-69,-60,-71,0,-70,-76,0,-62,-68,-67,0,-66,-68,0,-63,0,0,0,0,0,0,-68,0,0,-70,-63,-69,-66,0,0,0,-58,0,-64,-61,-57,-68,-59,-75,0,0,-64,-63,-63,-61,-68,-66,0,-55,-70,-67,-65,0,-66,-71,-65,-68,-62,-65,-65,0,-64,0,-59,-60,0,-58,0,-57,0,-63,0,-60,0,0,0,0,0,0,0,0,0,-58,-61,-62,0,-62,0,0,0,0,-57,-63,0,0,0,0,-67,0,-70,0,-75,0,-62,-63,-59,-65,-64,-62,0,-66,-62,-67,0,0,0,0,-64,-70,0,-70,-62,0,-61,0,0,-68,0,-64,0,-62,-58,0,0,-73,0,-60,0,0,-67,0,-67,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-72,0,kitchen_location_worktop_corner,activity_prepare_tea,1564658999360,PID005
0,-59,-61,0,0,0,0,-61,0,0,0,-70,-60,-63,-67,-57,-71,-57,-62,-60,-59,0,0,0,-76,-71,0,0,0,-64,-68,-62,0,0,0,0,0,0,-62,-69,-60,-71,0,-70,-76,0,-62,-68,-67,0,-66,-68,0,-63,0,0,0,0,0,0,-67,0,0,-70,-64,-69,-66,0,0,0,-58,0,-64,-61,-57,-66,-59,-75,0,0,-64,-63,-63,-61,-68,-66,0,-55,-70,-71,-65,0,-66,-72,-65,-68,-62,-64,-65,0,-64,0,-59,-60,0,-58,0,-57,0,-63,0,-60,0,0,0,0,0,0,0,0,0,-58,-61,-62,0,-62,0,0,0,0,-57,-63,0,0,0,0,-67,0,-69,0,-75,0,-62,-63,-59,-65,-64,-62,0,-66,-62,-67,0,0,0,0,-64,-70,0,-70,-62,0,-61,0,0,-68,0,-64,0,-62,-58,0,0,-73,0,-60,0,0,-67,0,-67,0,0,-69,0,0,-69,0,0,0,0,0,0,0,-66,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659000369,PID005
0,-61,-59,0,0,0,0,-61,0,0,0,-68,-61,-62,-67,-56,-70,-56,-62,-60,-58,0,0,0,-76,-71,0,0,0,-66,-68,-62,0,0,0,0,0,0,-61,-69,-58,-71,0,-70,-76,0,-61,-68,-67,0,-66,-68,0,-63,0,0,0,0,0,0,-67,0,0,-70,-64,-69,-66,0,0,0,-58,0,-64,-61,-58,-66,-60,-75,0,0,-64,-63,-67,-59,-68,-66,0,-56,-70,-67,-65,0,-66,-72,-65,-68,-62,-64,-65,0,-64,0,-59,-60,0,-58,0,-57,0,-63,0,-60,0,0,0,0,0,0,0,0,0,-58,-61,-62,0,-62,0,0,0,0,-57,-63,0,0,0,0,-67,0,-69,0,-75,0,-62,-63,-59,-65,-64,-62,0,-63,-65,-67,0,0,0,0,-65,-68,0,-70,-63,0,-60,0,0,-69,0,-67,0,-58,-59,0,0,-74,0,-61,0,0,-67,0,-67,0,0,-69,0,0,-70,0,0,0,0,0,0,0,-66,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659001378,PID005
0,-61,-59,0,0,0,0,-61,0,0,0,-68,-61,-62,-67,-56,-70,-56,-62,-60,-58,0,0,0,-75,-71,0,0,0,-66,-68,-62,0,0,0,0,0,0,-61,-69,-58,-71,0,-70,-76,0,-61,-68,-67,0,-65,-68,0,-63,0,0,0,0,0,0,-66,0,0,-70,-62,-69,-66,0,0,0,-58,0,-66,-60,-58,-68,-60,-76,0,0,-65,-63,-67,-59,-68,-66,0,-56,-70,-67,-68,0,-65,-72,-65,-68,-62,-64,-65,0,-63,0,-59,-61,0,-58,0,-58,0,-62,0,-62,0,0,0,0,0,0,0,0,0,-57,-61,-62,0,-62,0,0,0,0,-56,-64,0,0,0,0,-67,0,-69,0,-75,0,-62,-63,-60,-66,-65,-63,0,-63,-65,-67,0,0,0,0,-65,-68,0,-70,-63,0,-60,0,0,-69,0,-67,0,-58,-59,0,0,-74,0,-61,0,0,-67,0,-67,0,0,-69,0,0,-70,0,0,0,0,0,0,0,-66,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659002390,PID005
0,-61,-61,0,0,0,0,-61,0,0,0,-70,-60,-61,-67,-56,-70,-57,-61,-60,-58,0,0,0,-75,-71,0,0,0,-66,-68,-62,0,0,0,0,0,0,-63,-69,-57,-71,0,-70,-76,0,-64,-59,-67,0,-65,-68,0,-63,0,0,0,0,0,0,-66,0,0,-70,-62,-69,-66,0,0,0,-58,0,-66,-60,-57,-68,-60,-76,0,0,-65,-63,-67,-61,-66,-66,0,-56,-70,-65,-68,0,-65,-72,-65,-68,-62,-64,-65,0,-63,0,-59,-61,0,-58,0,-58,0,-62,0,-62,0,0,0,0,0,0,0,0,0,-57,-61,-62,0,-62,0,0,0,0,-56,-64,0,0,0,0,-67,0,-68,0,-75,0,-62,-63,-60,-66,-65,-63,0,-59,-63,-67,0,0,0,0,-65,-68,0,-70,-62,0,-61,0,0,-69,0,-67,0,-61,-59,0,0,-74,0,-61,0,0,-66,0,-68,0,0,-69,0,0,-70,0,0,0,0,0,0,0,-66,0,kitchen_location_worktop_corner,activity_prepare_tea,1564659003400,PID005
